"actual_city_town","year","season","week","ncom","date","ncom_rank","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14"
"Brockton",2016,"fall",40,0.0129303106633081,2016-10-03,1,4.21041966437927,1.71539176775283,-0.708420850087498,-1.04264863160314,-2.878977408938,1.60745219606174,-2.6843588501194,-2.60630577299628,-0.501771801039651,-1.02668120925972,-0.913225233521966,0.0407375780165765,-0.689246595142373,0.635125314526631
"Brockton",2017,"fall",40,0.144565724414591,2017-10-02,4,1.18586064902955,-0.58159255213261,-0.68723057928486,-0.575608591293399,-0.896164426117415,-0.269067240695086,0.155790367997767,1.05110307122823,-0.398981301792678,-0.204852735535689,0.856485106953291,-0.67251122640975,0.838744869356538,-0.397346629306602
"Brockton",2013,"fall",41,0.0319059613769941,2013-10-14,2,-0.714860971055448,3.03409434278467,1.30617196648093,-2.65251499163598,-0.832036784395469,-1.14717585104261,1.92276084891453,-0.909636638460021,0.509883716261002,0.17409875963764,-1.40176913685775,-0.215586155379666,0.720867803857063,0.605136875539507
"Brockton",2015,"fall",41,0.0114936094784961,2015-10-12,1,2.27835165378094,-1.30218730105832,0.168365367837861,0.842491804962117,1.71110567380827,-0.272030614260947,0.696331444679789,0.167550680632717,-1.41049423099422,0.930458407210152,0.739479985003747,0.0604608396000524,-0.137599095027885,0.596263509383066
"Brockton",2013,"fall",42,5.37464315701092,2013-10-21,6,0.26799259249912,0.609592440734667,-1.93046423041275,1.46978562730651,-1.44320952174995,-1.3050587390002,0.58848591830507,0.492210322338711,-0.837184591983122,-0.266559314513512,0.496350725000996,0.482853289314068,-0.478315970255306,-0.0532244040152393
"Brockton",2016,"fall",42,0.0373542308051124,2016-10-17,2,-2.27929784578962,-0.375525370344089,-1.4598163219912,-0.572755422766979,1.00325423671994,0.864241766688749,-0.387035140064031,-0.961852601918324,-0.282636839949149,0.30608895854962,0.472444167476174,-0.657742555476252,-0.765635356746334,-0.280165477271165
"Brockton",2013,"fall",43,0.0318686444631029,2013-10-28,2,1.21780313582988,-2.18638304265485,-0.942035898584576,0.0158475555802774,1.46457835962914,-0.64173967119346,-0.515963004243652,0.388446083406877,0.111154123120066,-0.87130703823569,-0.284379399369646,-0.551305162761089,-0.11671031872306,-0.183084112789878
"Brockton",2015,"fall",43,0.276667599589514,2015-10-26,5,-2.46936540774076,0.120261319252963,-0.440231137603798,-1.06220307166699,-0.0162773924112232,-0.644010925179521,-0.947495998898708,-0.22432809714165,-0.0974182800234833,-0.500910763034216,0.276613959395648,-0.216479474828461,-0.483696370697767,-0.315236476054602
"Amesbury",2018,"fall",36,0.00462768195204039,2018-09-03,1,-2.48682211620022,-0.326224582539229,-1.45446266185119,-0.470693491307429,-0.430364638181255,-0.49870045336874,-0.545911718209294,0.253451063658896,-1.32219652540158,0.438165418957324,0.648635508383327,0.142618805925698,-0.289309108153561,-0.287112989125483
"Brockton",2013,"fall",44,2.33663588021271,2013-11-04,6,0.411833259688173,1.11457153802485,-0.534397596715128,0.708474334692981,-0.605654040964994,1.21924763035078,0.855886710777357,0.55306118251965,-0.680508278337552,-0.0364467513141721,-0.0196484575914736,-0.666374272965994,0.00841457335693772,0.535234900947256
"Brockton",2015,"fall",44,0.232409739714526,2015-11-02,5,1.73359349827438,1.03070179945364,-1.59151242029104,0.626943221473835,0.135828359260592,-0.875565689066402,0.220598457614381,-0.431724249087696,0.438532765092285,-0.442339041932152,-0.839258299772788,-0.44498591626779,0.675473643916424,-0.155318859979265
"Brockton",2016,"fall",44,0.00649314301707249,2016-10-31,1,-3.40974222924716,-0.689606534207395,-1.14112553903541,0.444444978228366,1.09046815394903,1.2127783763901,0.659965810138345,-0.630239966872259,-0.402403487380694,-0.421447103749462,-0.279776868505668,0.346996747621226,-0.306834241770517,-0.0661987329205162
"Brockton",2017,"fall",44,0.0288273159809684,2017-10-30,2,-1.42172706598023,-0.291459225762569,1.13682472092038,-0.35723381614039,-0.12789771785278,0.125230295358231,1.87060877979978,0.250261424824723,1.40456437265587,-0.53042113102487,-0.509541438517881,0.695822271657433,-0.383585236730944,-0.242469524249848
"Brockton",2018,"fall",44,0.0098516652672824,2018-10-29,1,1.49527644370602,-2.24447205045977,0.436375242732668,-0.302444179937303,-0.241892036587546,-0.99705585139186,-0.223493463431174,0.863899200973869,0.555541500760932,0.597800587076691,0.279556892946169,-0.432201635096873,0.715467941829478,0.502072995883421
"Brockton",2015,"fall",45,1.96270174456572,2015-11-09,6,-2.68140751418253,-0.656879147856065,3.06767482899615,0.186443961067592,1.05379808989117,0.410608680042741,-1.92161085355577,0.815553070929784,-0.401525174663044,0.66317856607187,-1.20553597180626,0.595938939116609,0.39425950586942,-0.807954871322988
"Brockton",2016,"fall",45,0.212426532325777,2016-11-07,4,2.91806839093563,-0.0901270263079496,-0.827302896057098,0.0678451541605823,-1.39282577145869,1.47759605360876,-1.598515419635,-1.97357880466266,0.208564159495303,0.361945405350089,-0.325315993487415,0.04689999722137,-0.764098703626962,-0.101044630788186
"Brockton",2017,"fall",45,0.123780203377181,2017-11-06,4,0.304942310698657,-0.010486014272446,-0.517215660438635,0.921492070006131,-2.50033731436327,-0.0542478899154882,1.56688923439456,1.64434945960004,0.198603150175854,-1.0269982758094,-0.849356639763062,0.133343667895297,-0.445616234176528,-0.354404387415077
"Brockton",2018,"fall",45,0.0850639052150387,2018-11-05,3,-3.97757562830302,-1.09065808257171,1.5521256066935,0.0876938942830661,-0.86674385645789,-0.374534208327781,-0.380817888397215,0.00150904004075064,0.17941475946026,1.89011494549574,0.0780911167277834,-0.264780879744662,-0.496443686076438,-0.35045874334012
"Brockton",2013,"fall",46,0.044798955126411,2013-11-18,2,-0.285300855746298,1.47359409249559,-2.07542091473766,-0.200585212783425,0.688718398975911,-0.423866993148019,0.668217239249243,-0.0325774855079355,-0.493043207034931,-0.056997965774357,0.808036706373827,0.794592578832486,0.517057192654828,-0.417273131180656
"Amesbury",2013,"fall",40,0.0213714766512411,2013-10-07,1,0.890902027819257,0.994268079192389,-0.273304226677674,1.5140668770989,-0.054252303497902,0.423585181050719,-0.485831630083766,-0.282930320105919,-0.0120942798365078,-0.0661078951372496,0.00651438586942477,0.0555473821324042,0.588062421961083,0.406552606602451
"Brockton",2015,"fall",46,0.0304506017352365,2015-11-16,2,1.05180202288058,1.21053222119839,-0.404010215651221,1.7374721288977,-0.447613266897533,-0.453936949050775,0.306416062895569,-0.358738480241044,0.0741161311018409,-0.887497796126477,-0.627151585701064,-0.464085314159357,0.367808076932024,0.743903499002171
"Brockton",2016,"fall",46,0.00513107566004291,2016-11-14,1,2.06943867361383,1.28358404166327,2.40518430888915,0.663730252447017,0.75569875953365,-0.0941771886148497,-0.500339774792115,1.41189728811041,0.0451883887530508,0.292854869034835,0.609825921739529,0.834791479802818,-0.522530914081637,0.477064057635901
"Brockton",2017,"fall",46,0.016531392853811,2017-11-13,1,-2.60828273947133,0.467511076176307,-0.882152738903583,0.239260237926038,0.29417613257352,-0.550802059265637,-0.875817793307199,0.0944846692128892,0.693845947582264,0.529228029454406,-0.188196489893914,0.0573644267072329,-0.249422611438545,-0.207230233534403
"Brockton",2018,"fall",46,0.156432503031999,2018-11-12,4,-1.00795194034808,-1.56208805986884,2.69140178964841,-0.3840147267826,-0.427158818044358,-1.00181910940205,0.647779099513234,-0.254728588299147,0.159050396487035,-0.182633933018905,0.260980149635805,-0.244926174531367,0.121455918612425,-0.447694681229616
"Brockton",2015,"fall",47,0.00776191808937401,2015-11-23,1,0.710198546960776,-1.74107819074276,-1.41150543957625,2.14274044713647,-1.3476886658525,0.613911323419963,0.773858188213658,0.175153015495595,-0.383621154329771,-0.411154485133417,0.433613693392218,-0.0035912987739149,0.19835653533656,0.505104148422454
"Brockton",2017,"fall",47,0.0385856889635227,2017-11-20,2,1.41231255143464,-1.76707615606479,0.402615423333141,0.149963610223507,1.08412519241809,0.736712610166916,0.615691453862703,0.857362609319471,0.204319643131362,-0.940281816748084,0.342493539602296,-0.0898092844356378,0.391488278881406,-0.16894481066052
"Brockton",2018,"fall",47,0.0378953260565351,2018-11-19,2,2.95444334614159,0.730221483751312,-0.0542304633552547,0.9824834744202,0.80373860203446,-0.292597048338678,2.0967515923896,-0.923592945103006,-0.326838193309817,0.568675942857795,-0.713437722569453,-0.317249613020572,0.364388585049943,0.0151839612837186
"Brockton",2013,"winter",48,0.122194234536804,2013-12-02,4,-2.20504203382763,-2.03920309259709,-1.83515637551077,-1.60736804766042,-1.15288886617957,-0.883808311970638,0.243468803151752,0.896698349765362,0.152595808193863,0.346568741312345,-0.075954110539175,0.354941909086778,-0.276905460119767,-0.173294877187754
"Brockton",2015,"fall",48,0.00149267655564885,2015-11-30,1,2.25338701093106,-1.04125370106022,2.56499427194746,-0.3868496678764,-0.373630872145782,-0.133754779197954,1.81439502579494,-0.912169936749306,-1.22841771498229,0.130004834391801,-0.269569955432859,0.11389474454985,-0.691716795235224,-0.494472294296651
"Brockton",2017,"winter",49,0.418285287806698,2017-12-04,5,4.43900863082971,-0.235680658133083,-0.180653507222876,-0.827473999803301,0.80189532597009,1.47569857464351,-1.6379492818284,-0.70067892966237,-0.397822940305277,0.547230040084,0.371367645878597,0.52050719892241,-1.00364411301712,-0.956059262117869
"Amesbury",2015,"fall",40,0.0807740849810686,2015-10-05,3,-1.68391943759625,0.217483023196767,-0.782422787284623,0.736367961486886,0.544255080045927,0.296424847195168,0.175509408493485,0.591389782242171,-0.468072231371382,-0.911332127883746,-0.755424605716174,0.22225884210207,-0.516839646550173,-0.462184980893039
"Brockton",2018,"winter",49,0.00925459464502286,2018-12-03,1,1.49982092810551,-2.29942755086369,-0.303450602568699,1.51898105756093,-0.250154314609063,-0.500618675344859,0.862965262737499,1.06677903388815,0.361620889664346,-0.122724865653274,0.629122815883082,-0.187851540397384,0.71253640839225,-0.397797358814769
"Brockton",2017,"winter",50,0.0278011008489598,2017-12-11,1,0.394576240541203,0.596302285766162,-0.488337587658935,0.107689482427836,-0.927418420919319,0.863847962216819,0.259875660566178,0.0684850768739881,0.327445904847963,1.16440629979452,-0.199164954151298,-0.709244280401954,0.0668297991393598,0.424586732110314
"Brockton",2018,"winter",50,0.0480455266349473,2018-12-10,2,-2.16588321085013,-0.0726599250263834,-0.618431867424237,0.0269604319387027,0.0703308107214769,0.663961172489558,0.391941232886779,0.444009875351623,-0.179743972062732,1.12404058224282,0.509561076213658,-0.601610281054613,-0.198196597616847,-0.306349036891494
"Brockton",2015,"winter",51,0.224965015393227,2015-12-21,5,1.46663731888972,-1.80492576362154,1.35015751456545,-1.11821729419376,0.230843534644395,-1.33758710182145,0.0411655457294872,-0.637833505883147,1.57881064845168,-0.424258789052934,0.654867317829598,-0.736268164667043,0.0365529530810146,-0.0483566948785374
"Brockton",2016,"winter",51,0.0154492023509656,2016-12-19,1,1.5581072694525,-2.06067992839678,1.44617008928246,-0.617198124765004,-0.395622648432468,-0.668951099404189,0.0110699393749266,0.771831946199054,0.804551741353569,0.683152189313124,0.625816698040687,-0.232090466009392,0.392067918642459,0.625807739602655
"Brockton",2013,"winter",52,0.0208228379513014,2013-12-30,1,1.32300018910992,-0.69454238813153,3.27590354196822,-0.909166507154493,-0.0332974071585813,-0.729646072057937,0.589234531630299,0.154488065576766,-0.902328579262538,-0.219871737861103,0.235175888992286,0.0613392130551914,-0.502744218824685,-0.348877848545759
"Brockton",2015,"winter",52,7.56117175109618,2015-12-28,6,1.4452575819174,0.0301393486805484,-0.00747932422406414,0.448038565080357,1.46416740235244,-0.348604367140012,1.24788115022739,-1.09002660261492,1.03222574960608,0.997786667101375,-0.30210034577043,0.329898714030632,-0.243823521713297,0.373689005589156
"Brockton",2018,"winter",52,0.230077432596324,2018-12-24,5,-0.380143705449681,0.599670735049424,-1.08945494131036,1.83014600986816,-0.456851379573958,-0.107594918605161,0.893586307373249,0.114513867969312,-0.924804589589517,-0.651073099370197,-0.399476988274731,-0.0833286284652123,-0.19628522372137,0.0571880416684867
"Brockton",2018,"winter",53,0.153465808377647,2018-12-31,4,1.46302285883925,-1.44578536837618,0.524523269427034,0.470513968662341,1.04726896864823,-0.175766219804528,0.848978606616244,-0.216326611449479,-0.569301790620146,0.484568385733739,1.16838436274383,-0.354430482104716,0.202636345651905,0.265738757092965
"Brookfield",2017,"summer",28,0.824130879345603,2017-07-10,6,0.763753882907294,-0.228399265466607,-0.960764472725923,0.557333835463319,-0.264147843758808,1.10640635944639,0.76400588845165,-1.08983083842525,-1.46517224995446,-0.938565270133388,0.146715390263212,-0.927204009752815,-0.0594043763909589,0.389560983883536
"Abington",2013,"summer",33,0.0456572586932793,2013-08-19,2,0.63040810106803,-2.01930957085025,-0.366153307846548,0.0105879872580552,-1.72760354583296,-0.465170281845177,-0.745434006466975,-0.837217311770577,0.639079404342556,-0.737393989781634,0.468304005060057,0.311392426141931,0.516542101519138,-0.28621032224853
"Amesbury",2015,"fall",44,0.144720235591081,2015-11-02,4,-0.633493870563605,2.40719589603193,0.85870062552289,0.265732955467925,-0.039058345665778,-0.187744124829625,1.48372212204595,-0.478336284862525,-0.173591744213609,0.436808657170407,-0.942961325280675,-0.127964542257548,0.0933850634619936,0.0797292107983168
"Brookfield",2016,"fall",42,0.547648261758691,2016-10-17,6,-2.74869270885772,0.748285902528279,0.104865249542063,0.603459570524699,-0.0964881594333245,-0.56736704875866,-1.16395841990313,0.108007441836942,-0.433293166112491,0.177631042533008,-0.0567089210817556,0.13621643849562,-0.219185305811367,-0.149840285348097
"Brookfield",2017,"fall",42,0.0940695296523517,2017-10-16,3,-0.049511548583174,0.478672175659035,-0.850394000813465,1.67209340234863,-0.253151792754288,-0.544367836819235,-0.375516212413742,0.845209888131043,0.762545442403566,-0.192350001156471,0.286381163619106,-0.497089776468031,-0.175156267019528,0.493683470998228
"Brookfield",2017,"fall",43,0.0768916155419223,2017-10-23,3,2.60230050876138,0.296281633468809,0.404713574494453,1.54472328678309,-0.604623896499321,-0.167457396514795,-0.567415506906822,-0.633246156669292,-0.938284846284841,0.395571515314338,0.0172129509693115,1.04699178489642,-0.657864622630842,0.560331547031535
"Brookfield",2013,"fall",46,0.539877300613497,2013-11-18,6,-0.79759964286126,0.0404704428344662,-2.66603994436651,-1.26069729975036,0.870283464357738,-0.93468279694936,0.744003371965611,-0.482777335530277,0.032997042119988,0.790198746788725,0.15056491505145,0.514368758210751,0.461616352535058,-0.0358323656133955
"Brookfield",2015,"fall",46,0.0965235173824131,2015-11-16,3,-1.90005287703532,1.08310746750386,0.56918550701025,0.073424463255888,-1.49387759793997,0.0504677567960656,0.818478096622017,-0.529349769250191,0.702045345062746,0.0986385785879181,0.163005019392189,0.224653039691231,-0.041549404552035,-0.448049354972376
"Brookfield",2015,"fall",48,0.179959100204499,2015-11-30,4,-3.40623629780383,-0.885104393869843,0.299375513646676,-0.040419104131987,0.121824626433879,0.274697511425966,0.299253773941564,-0.672852025382077,-0.00952933102458531,0.219132911782528,0.505933118349867,0.329205902897081,0.231443778615931,-0.332762067556675
"Brookline",2015,"spring",10,0.0765983456256876,2015-03-09,3,1.18899142441346,1.40956412634345,-2.32128634372671,0.268466561897449,-0.520568534986964,-0.143366901276614,-0.269770027078581,-0.0616698414924502,-0.236831137996571,0.0457362004099818,0.68681276957946,0.628996238562693,0.163312574322031,-0.162590247218089
"Brookline",2015,"spring",16,0.146717737663502,2015-04-20,4,1.29559446237427,0.482798951000015,1.88575121980121,-2.92865332661425,-0.378468823267416,-1.63659012164995,0.206075579163292,0.71870136588826,-1.00154555992118,0.539750386629476,0.237248414718103,2.50600897062611,0.578441842485641,-0.402762415754699
"Brookline",2013,"spring",18,3.05576789861864,2013-05-06,6,0.556066988250898,0.559654111109413,-1.84932624490963,1.90401743998816,-0.809605171842034,0.0948547493954497,0.799960645135906,0.146633780569167,-0.731345049235053,-0.37850933114771,0.121666437349635,0.505554245209634,-0.0113941762836785,0.417553850914084
"Brookline",2014,"spring",20,0.0136913736196569,2014-05-19,1,1.6433421586957,1.40306470153741,4.17126475810056,-3.38852763255004,-1.0859938023219,1.71714694467062,1.46653944570792,2.63930408783616,0.856574866334536,-0.561815370032278,0.807595597388898,0.27626032767444,-0.982978612635134,0.354435408212293
"Amesbury",2015,"fall",45,0.0789230122002524,2015-11-09,3,-0.573365768342675,0.322654582633519,-0.292473675396687,1.0083779258921,-2.42035886391115,0.398561268173126,1.77739407629443,1.49127705403411,0.209694705543071,-1.04217409006545,-0.814679052275683,0.937537693822831,-0.313910883921151,-0.425160170637814
"Brookline",2015,"summer",22,0.185811499123915,2015-06-01,4,-2.89214940747929,-0.131267698220372,0.0840544704349457,-0.726948534969386,0.316498351787714,0.311774023107002,-0.320347625014745,-0.232426067278362,-0.0808046016792248,-0.450858995357537,-0.314184600087141,0.544058781959552,0.353558344924452,-0.0143951985664343
"Brookline",2013,"summer",23,0.00557434497371745,2013-06-10,1,-0.95208260963373,-0.914665718943931,0.653140445938438,-0.704697917167641,-2.04361612294883,0.591843968318712,-0.508814947277377,0.0989738909186929,0.622931916222647,0.32940213017096,0.23886421726658,-0.37698423134216,-0.237958162567682,0.23367219384759
"Brookline",2013,"summer",24,0.00400961656004238,2013-06-17,1,2.34179873692492,0.637584660488212,-0.00531897045197134,0.826755522541868,0.310548973291447,-0.384672780090316,1.677165404759,-0.834263092296323,-0.720680209904031,0.142157507715355,-0.45839134579581,-0.545884942232978,-0.00500888130653501,-0.132683205658989
"Brookline",2014,"summer",24,0.698064463550792,2014-06-16,6,-0.517448895250906,0.749774221211847,-3.10224674657011,-1.7944170987906,1.04820175574634,-0.268578664378099,0.0619354330361151,0.00485525115383825,-0.633556374171044,-0.438856849468921,1.21918749278695,-0.078893547224536,-0.263366227411767,0.0120532842655675
"Brookline",2018,"summer",24,0.650340246933703,2018-06-11,6,2.83237733673225,-0.751635706562774,-1.29066100623402,0.179984514998317,-1.33251951774924,1.33468099125273,-2.3692765280199,-1.74474964224055,0.881964973163978,0.857735480003941,-0.475345580214867,-0.956005136788675,-0.190191830571007,-1.13287199375814
"Brookline",2017,"summer",25,0.00251823479075832,2017-06-19,1,-0.182190114214221,-2.02866362780956,-0.566125768544304,1.02296323469008,0.48347814199281,0.446512297562567,0.873239651622068,-0.682473080035444,-0.584190417092241,-1.09141748955644,-1.01894698931696,-1.44415428192865,0.148766285042601,0.831143494216526
"Brookline",2018,"summer",26,0.0356464691740353,2018-06-25,2,-0.187612451426979,-1.89667377324787,-2.85252811328632,-1.23124820555962,-1.43952306226152,-0.528689177237025,0.71449968913822,0.455134093079201,0.207258829656195,0.251169681150989,0.28052277318656,-0.303486846787144,-0.259318112981874,-0.276364261459597
"Brookline",2018,"summer",28,0.0099751436371786,2018-07-09,1,1.27316894229113,3.32356841170501,-1.35945399549448,0.799183697675912,1.023074401044,-1.2196356283254,-0.0951597698621649,0.429913865245699,-0.296893163296141,0.59840715821122,0.491030023196662,-0.34769978724799,0.550477952481763,-0.556603530300876
"Brookline",2016,"summer",29,5.69482906157043,2016-07-18,6,-1.54893049501879,-0.579010425757078,-1.5029381408827,0.767987308259175,-0.263432170082858,-0.127801351396423,0.31911860442776,0.512671070432841,-0.393323259183788,0.33912467080724,0.330821937260473,0.0691307484331178,-0.0389020228662416,-0.872547560927348
"Brookline",2013,"summer",31,0.00386292327126034,2013-08-05,1,-2.68850598404604,-0.340521860747665,-0.0117232078653963,-1.18856351193263,0.127164803680218,0.5954643999288,-1.17947253860607,1.03834393533497,0.255889536173796,-0.64331782702333,-0.241773327028201,1.10980832345519,0.248332996318195,-0.227178992203949
"Amesbury",2015,"fall",46,0.0307951198990324,2015-11-16,2,0.26644312367172,-1.02437163456576,1.57563132891133,0.25199207191344,-0.435453090896843,-0.99991121744537,0.195892914639902,0.583786934795144,-0.724306498207447,1.27409201059187,1.18623203538134,0.101798848879442,-0.685318946223248,0.397326326198078
"Brookline",2015,"summer",34,0.702367466688399,2015-08-24,6,-0.679521828654751,0.446839319776598,0.393726309184223,1.02943379121516,-0.550055655890827,0.274734091018385,-0.96166281324308,-0.658258783608459,0.294563378905867,-0.317004409825963,-0.0239463602691462,-0.248980867401785,-0.00311043707315289,0.0897222520813216
"Brookline",2014,"fall",35,0.112464854732896,2014-09-01,3,1.43919985924906,-3.49655552649185,-2.06775312573966,-0.919935651409976,-2.48145833286882,-0.87563739429804,0.655246752058751,0.409233713306654,-0.340590471511232,0.418684894369602,0.753424409436495,0.277379910759756,-0.00556172338279963,-0.547287915864866
"Brookline",2018,"summer",35,0.098553441180066,2018-08-27,3,0.136419052000103,-3.40770292572451,0.0770690193921729,-0.456960828571977,1.92992589855456,0.715001994591758,-0.728458025455616,0.0578436197774296,0.385889691838413,-1.96408198011176,0.802264476689606,-0.567171178523191,-1.20130647622639,0.415167125872122
"Brookline",2013,"fall",36,0.12879670755063,2013-09-09,4,-2.32814375336036,-0.98838838542123,0.163102757432032,1.00956299673474,-0.289473400820341,0.293374595519116,0.155813782013693,0.112123052091731,-0.821005110450659,0.476681079581524,-0.12880532783532,0.0109175114801752,0.240080157838105,-0.465397202386923
"Brookline",2015,"fall",36,0.132170653192616,2015-09-07,4,-2.00464500978525,0.503807371046122,-0.506170313525302,0.437839286404393,-0.0882309532902798,-0.552047431647495,-0.720402218587849,0.229439838073349,0.37045980167482,-0.374788209521577,-0.123465948536227,-0.50591675862584,-0.685638277705556,-0.589649152928637
"Brookline",2017,"fall",36,0.00227374597612159,2017-09-04,1,-0.360289709172684,1.28187300631968,-2.0202536008887,0.120555392549003,0.38976731360605,-0.413968417179967,0.459932181411534,0.249405864492268,-0.0784029547205181,-0.339577818569943,1.09185334431089,0.643268615553834,0.343716847149916,-0.520250839929345
"Brookline",2014,"fall",38,0.00982845034839656,2014-09-22,1,0.681946327208361,0.258688556257649,0.739619547747608,-2.61300221023004,-2.46895409801563,4.33840754743284,0.647785098064766,2.4373770032214,1.03610701832109,1.51644348913845,-0.220933248118973,-0.41776450392393,0.226480125624523,0.100630925871817
"Brookline",2015,"fall",38,0.0313923637993562,2015-09-21,2,-2.64382800432227,-0.559722621296091,-0.770113468699432,0.493823145368107,0.654494876116421,0.686270992273484,0.777121471662801,-0.0566714244809565,-0.834837647348848,-0.542767809062391,-0.433560730007988,0.0559655871122671,-0.237943078143621,-0.411431437046424
"Brookline",2015,"fall",39,0.0906075547043723,2015-09-28,3,-0.724601282763809,1.20765582083783,-1.90388488443336,-2.00134386514724,0.915442321371984,-0.604947580531815,0.721074643801826,-0.705421829353583,1.25462860128928,-0.237397376601251,1.10421036138225,0.137416292563725,0.360380646015102,0.0226046355796085
"Brookline",2015,"fall",42,0.00865490403814025,2015-10-19,1,-1.302994019121,-2.40931577887086,-0.589701450374897,-0.246673297893151,-1.88275613826877,-0.850172764112315,-0.334001747723845,-0.617538181393225,0.478393845934947,0.293084931063752,0.338669234037355,0.0179492281436693,0.465182525258823,0.0610155029192927
"Amesbury",2016,"fall",46,0.13832562053008,2016-11-14,4,-0.884548965868177,0.400340470442586,-0.457287293863173,0.320817486968094,-1.53699886515803,0.841924669857231,1.40170713217606,1.81439413401844,0.256006847445294,-0.90539714797744,-0.939093189390219,1.45083101941097,0.0914625953585038,-0.38612170854304
"Brookline",2015,"fall",43,8.50407888839086,2015-10-26,6,-0.802453145346344,-0.767727202783817,-0.801650184837148,0.30976973128886,-1.07287314675873,-0.551905558481359,-0.233422045671146,0.504686487184333,0.376565592734361,0.677009832341156,0.286822892151316,-0.379335145961401,0.236437750392984,0.386001470870542
"Brookline",2017,"fall",44,0.0776740964100892,2017-10-30,3,1.57069053441158,-0.467334470399238,0.235980063973212,0.610145318194208,0.925809004836952,-0.22515176777285,1.06472192238008,-0.92121092600625,1.33843328067595,0.450819629205177,-0.361686224589567,0.563139008471671,-1.30241759280729,0.311667127851474
"Brookline",2017,"fall",45,0.046208385966342,2017-11-06,2,-0.0801024110810634,-1.48925180397778,1.86831840405455,0.710476419819139,0.0967439650995208,-0.647849055093114,-1.4694079616889,-0.163379992731318,0.493730838844814,-1.33687990332522,-1.00555478031695,0.651231594468998,0.86070003905544,0.860385210881222
"Brookline",2018,"fall",46,0.0209771402958315,2018-11-12,1,0.973188838217536,0.0995613606293136,-0.931919893903103,1.75460872372697,-0.456920751379772,-0.29261128154425,0.684880862513357,0.492597058572831,-1.21225114034281,-0.445940051915667,0.0520029481896841,0.994114611486521,0.139082769216177,-0.0886306411406839
"Buckland",2018,"summer",32,0.100699300699301,2018-08-06,3,-3.39901979729715,-1.14003342456676,0.198561864774569,-0.065689732703499,0.176519318546907,0.27024913129919,0.0939490509664689,-0.3895225294557,-0.110921731891648,0.402531586458763,0.23469475419192,0.237708162817292,0.00253949702157652,-0.477106794067285
"Burlington",2015,"winter",2,0.31804465902233,2015-01-12,5,1.22654718548231,-0.0147556060280489,-1.07063185321793,1.67142236853398,-0.496461374031412,-0.175838129863492,0.784070014762277,0.463254231028448,-1.02825595685214,-0.475727657633317,0.305367733566759,0.749086716782469,0.14010282373327,-0.0189995216758065
"Burlington",2018,"winter",2,0.187990343995172,2018-01-08,4,-0.995985064106593,-0.810442541827043,-0.84127873258892,0.515788385420617,0.45128712011266,0.564607033781729,0.270951979545984,0.414949696034212,0.00345239082872575,-1.05114277673228,-0.379886895844198,0.0501670596003573,0.115380882101528,0.0519639956660619
"Burlington",2014,"winter",5,0.315027157513579,2014-02-03,5,0.270225033097874,-0.396641603970355,-2.40538233040476,1.55802034022462,-1.07101921762428,-0.445721073297905,0.190643607673639,0.761023254647294,-0.0424083920382696,-0.0694585542681261,0.795535931182126,-0.417565283046203,-0.0107770674377558,0.324356391884418
"Burlington",2015,"winter",7,0.0564876282438141,2015-02-16,2,-3.60402157326806,-1.19534689130077,-0.876505325075867,-0.944154753706255,1.21866432875207,0.690072967518693,0.176284170949771,-1.12459836959093,-0.357203086286798,-0.493169675181941,0.179463011769221,0.0890264935479006,-0.248392685117242,-0.151127785822359
"Burlington",2015,"spring",15,1.21454435727218,2015-04-13,6,0.842996849745484,2.84841242092094,-1.67228384774272,-0.881908182987416,0.337193237893785,-1.02260252369071,-0.645448692639865,0.936879500980423,0.464084777627522,-0.57893050009235,0.18157285044567,-0.312037054141519,-0.146378349347182,-0.0396470500527093
"Amesbury",2018,"fall",46,0.0718552797644089,2018-11-12,3,0.130596643292624,-1.1777818581923,-1.43407307400715,1.11757680322279,0.023699337277866,-0.56561744140074,-0.398231800800325,0.610340676483175,1.45719000868182,0.303925687886591,-0.737323848160591,-1.55771637105375,0.385311527220015,0.106611350151765
"Burlington",2013,"spring",17,0.295835847917924,2013-04-29,5,0.31923467638056,2.02575440794603,3.65172009085382,0.566733777235785,-0.413285500956329,0.282921281232874,-2.16330536525821,1.44809440005806,-0.731451477695311,1.74944289690785,-0.961148747391589,-1.70672501762673,-0.833502822157716,0.205363488482556
"Burlington",2017,"spring",17,0.579601689800845,2017-04-24,6,-2.72794959207725,-1.01415286605066,-1.31146753275656,0.539958942887999,0.0283194730488569,0.264329117823886,0.0653484987980164,0.230074198911257,0.0235375488165414,-0.502616573262648,0.0940207001637759,0.473568783968735,-0.184609323588592,-0.160280284964698
"Burlington",2018,"spring",17,0.0176222088111044,2018-04-23,1,1.98183847494599,-0.0322274954022749,0.790589770467451,1.3627061932387,0.535772747221278,-0.33021403159108,0.811115577433963,-0.237439665023158,0.042200429422502,-0.804268500275438,-0.921539296441857,-0.251976841588823,0.241787290386292,0.386922294228432
