"actual_city_town","week","year","ncoh","zscore"
"Brewster",29,2015,0.00171648762260626,-0.118797417879603
"Brewster",32,2013,0.0123773937412424,-0.0337884054085843
"Brewster",35,2017,0.0391148995796357,0.179413825430559
"Brewster",46,2017,0.00248482017748716,-0.112670809970957
"Brewster",46,2018,0.00165343297524521,-0.119300209410099
"Brewster",49,2017,0.0130196170014012,-0.0286673805609326
"Brewster",49,2018,0.00165810368986455,-0.119262965593025
"Brewster",52,2018,0.00117702008407286,-0.12309907875163
"Bridgewater",1,2017,0.000437267080745342,-0.128997796138833
"Bridgewater",2,2018,0.00266583850931677,-0.111227387671132
"Bridgewater",3,2015,0.00154285714285714,-0.120181930176596
"Bridgewater",4,2017,0.000228571428571429,-0.130661914657548
"Bridgewater",6,2018,0.000337888198757764,-0.129790233528697
"Bridgewater",8,2017,0.00101366459627329,-0.124401659277622
"Bridgewater",9,2015,0.00117888198757764,-0.123084232116973
"Bridgewater",9,2016,0.00142857142857143,-0.121093233174939
"Bridgewater",11,2016,0.000132919254658385,-0.131424635645292
"Bridgewater",13,2017,0.00170931677018634,-0.118854597548573
"Bridgewater",13,2018,0.00495652173913043,-0.0929617058347652
"Bridgewater",17,2018,0.000775155279503106,-0.126303509013296
"Bridgewater",18,2016,0.00280745341614907,-0.110098164390576
"Bridgewater",18,2018,0.00397018633540373,-0.100826646929166
"Bridgewater",21,2015,0.000745341614906832,-0.126541240230255
"Bridgewater",22,2013,0.00188198757763975,-0.117477737583685
"Bridgewater",22,2016,0.000608695652173913,-0.127630841641318
"Bridgewater",23,2013,0.00122981366459627,-0.122678107954668
"Bridgewater",25,2016,0.00136645962732919,-0.121588506543604
"Bridgewater",26,2016,0.000903105590062112,-0.125283245873846
"Bridgewater",26,2017,0.00573913043478261,-0.0867212613895857
"Bridgewater",27,2016,0.00185093167701863,-0.117725374268017
"Bridgewater",27,2017,0.0051527950310559,-0.0913966419897837
"Bridgewater",27,2018,0.00118757763975155,-0.12301489384536
"Bridgewater",28,2016,0.00111801242236025,-0.123569600018265
"Bridgewater",28,2017,0.00031055900621118,-0.13000815381091
"Bridgewater",29,2016,0.000843478260869565,-0.125758708307764
"Bridgewater",29,2017,7.70186335403727e-05,-0.131870381677091
"Bridgewater",29,2018,0.000417391304347826,-0.129156283616806
"Bridgewater",30,2017,0.00109316770186335,-0.123767709365731
"Bridgewater",30,2018,0.00106832298136646,-0.123965818713197
"Bridgewater",31,2015,0.0201242236024845,0.0279840507932372
"Bridgewater",32,2015,0.00387204968944099,-0.101609178851657
"Bridgewater",32,2018,0.000111801242236025,-0.131593028590638
"Bridgewater",33,2016,0.00113291925465839,-0.123450734409785
"Bridgewater",34,2017,0.000819875776397516,-0.125946912187857
"Bridgewater",35,2015,0.000447204968944099,-0.128918552399847
"Bridgewater",35,2017,0.000228571428571429,-0.130661914657548
"Bridgewater",38,2013,0.00119254658385093,-0.122975271975867
"Bridgewater",39,2013,0.000725465838509317,-0.126699727708228
"Bridgewater",39,2016,0.00436024844720497,-0.0977163301739496
"Bridgewater",42,2016,0.00981863354037267,-0.054191706535666
"Bridgewater",43,2017,9.06832298136646e-05,-0.131761421535984
"Bridgewater",44,2013,0.00173913043478261,-0.118616866331614
"Bridgewater",45,2016,0.00401490683229814,-0.100470050103727
"Bridgewater",46,2015,0.000447204968944099,-0.128918552399847
"Bridgewater",46,2017,0.000693167701863354,-0.126957269859933
"Bridgewater",47,2015,0.000732919254658385,-0.126640294903988
"Bridgewater",47,2018,0.000392546583850932,-0.129354392964272
"Bridgewater",48,2013,0.017167701863354,0.00440903844478135
"Bridgewater",48,2017,0.0139776397515528,-0.021028201769855
"Bridgewater",52,2018,0.00278260869565217,-0.110296273738042
"Brimfield",2,2013,0.00452830188679245,-0.0963762886443917
"Brimfield",2,2017,0.00134171907756813,-0.121785785243911
"Brimfield",4,2016,0.00169811320754717,-0.118943933650544
"Brimfield",10,2016,0.0030188679245283,-0.108412365981006
"Brimfield",15,2015,0.00765897973445143,-0.071412572686969
"Brimfield",15,2017,0.0279245283018868,0.0901829100731333
"Brimfield",20,2015,0.000943396226415094,-0.124961972318851
"Brimfield",22,2015,0.00255765199161426,-0.112090056278305
"Brimfield",23,2016,0.00220125786163522,-0.114931907871672
"Brimfield",24,2018,0.00437456324248777,-0.097602185410158
"Brimfield",25,2016,0.00471698113207547,-0.0948717789773149
"Brimfield",28,2015,0.00317959468902865,-0.107130746634978
"Brimfield",28,2016,0.0263731656184486,0.0778124972549462
"Brimfield",29,2013,0.000510132774283718,-0.128416772295102
"Brimfield",30,2018,0.000538085255066387,-0.128193881974053
"Brimfield",34,2016,0.00244584206848358,-0.112981617562499
"Brimfield",44,2015,0.000852550663871419,-0.125686365862259
"Brimfield",45,2015,0.000789657582110412,-0.126187869084617
"Brimfield",47,2015,0.000978336827393431,-0.124683359417541
"Brimfield",47,2018,0.00205450733752621,-0.116102082057177
"Brimfield",48,2015,0.182948986722572,1.32633263060765
"Brockton",1,2015,6.09509593556613e-05,-0.131998503724124
"Brockton",1,2016,0.00101004446932239,-0.124430525812388
"Brockton",1,2017,0.000347047299188357,-0.129717199766458
"Brockton",2,2013,0.00277264670211773,-0.110375709690594
"Brockton",2,2016,0.00133750038871785,-0.121819424652147
"Brockton",2,2018,0.000715551823864166,-0.126778781081855
"Brockton",3,2018,9.88898218117362e-05,-0.131695982981912
"Brockton",4,2015,0.000654911838790932,-0.127262318333752
"Brockton",4,2018,0.00263270827502566,-0.111491564887278
"Brockton",7,2016,0.00255620860154865,-0.112101565728133
"Brockton",8,2016,0.000408931181391299,-0.129223743801702
"Brockton",9,2013,0.000914575364617346,-0.125191787024349
"Brockton",9,2017,0.12927853966477,0.898369786503228
"Brockton",10,2016,0.000609509593556613,-0.127624351353121
"Brockton",13,2016,0.000143670118481202,-0.131338909318973
"Brockton",14,2013,0.00253568429890848,-0.112265224490313
"Brockton",14,2015,0.000328388842242747,-0.129865980459349
"Brockton",15,2015,0.000716484746711447,-0.126771342047211
"Brockton",15,2017,0.00338091239854464,-0.105525459102339
"Brockton",15,2018,0.00188854681717822,-0.117425434855425
"Brockton",16,2016,0.00585968840376901,-0.0857599440517348
"Brockton",16,2018,0.000370059396087943,-0.129533703578559
"Brockton",18,2018,0.000279565879901732,-0.130255289939081
"Brockton",19,2015,0.000598625493671673,-0.127711140090641
"Brockton",19,2017,0.000209596666355692,-0.130813217537423
"Brockton",20,2013,0.000273657368535622,-0.130302403825163
"Brockton",20,2015,0.000578412165313928,-0.127872319174606
"Brockton",20,2017,0.000119725098734335,-0.131529844541516
"Brockton",20,2018,0.00170382809341667,-0.118898363715048
"Brockton",21,2015,7.46338277824424e-05,-0.13188939788267
"Brockton",21,2016,0.00589731629194266,-0.0854599029877375
"Brockton",21,2017,0.00118387909319899,-0.123044385690285
"Brockton",21,2018,0.000858599993780514,-0.125638129103022
"Brockton",22,2015,0.0010044469322387,-0.124475160020256
"Brockton",22,2016,0.00167615138228069,-0.11911905507617
"Brockton",22,2017,0.000656777684485493,-0.127247440264463
"Brockton",23,2013,0.142225331965046,1.00160622962226
"Brockton",23,2015,0.000568150013993843,-0.127954148555696
"Brockton",23,2017,0.00210125322635818,-0.115729334956464
"Brockton",24,2013,0.00156917622912585,-0.11997206438208
"Brockton",24,2016,0.00419908573560967,-0.099001425719057
"Brockton",24,2017,0.000620393693441552,-0.127537562615601
"Brockton",24,2018,0.00213825916596697,-0.115434253248897
"Brockton",25,2013,0.00107597101719688,-0.123904834030839
"Brockton",25,2016,0.004833162297478,-0.093945361838969
"Brockton",25,2017,0.00236775818639798,-0.113604250726334
"Brockton",25,2018,0.00237895326056535,-0.1135149823106
"Brockton",26,2013,0.00116086699629941,-0.123227881878184
"Brockton",26,2015,0.00329072985664086,-0.106244565784647
"Brockton",26,2016,0.00353982025686476,-0.104258343534548
"Brockton",26,2017,0.00937152097521535,-0.0577569379713847
"Brockton",26,2018,0.00451316976086078,-0.0964969507220541
"Brockton",27,2013,0.000433809123985446,-0.129025369544513
"Brockton",27,2015,0.0052930932611873,-0.0902779177591995
"Brockton",27,2016,0.00218552725689585,-0.115057342160239
"Brockton",27,2017,0.00664614236402649,-0.0794888378463682
"Brockton",27,2018,0.000472991883571229,-0.128712930089442
"Brockton",28,2013,0.00195354044220543,-0.11690718210852
"Brockton",28,2015,0.00228317318157788,-0.114278723200775
"Brockton",28,2016,0.00195913797928911,-0.116862547900653
"Brockton",28,2017,0.000159529806884971,-0.131212445730015
"Brockton",28,2018,0.000502534440401779,-0.128477360659031
"Brockton",29,2013,0.000489784494822278,-0.12857902746584
"Brockton",29,2016,0.00153465808377647,-0.120247308663929
"Brockton",29,2017,0.000978636066797276,-0.124680973312089
"Brockton",30,2013,0.00108405634853998,-0.123840362397253
"Brockton",30,2015,0.00250272102497123,-0.112528070381087
"Brockton",30,2016,0.00262866560935411,-0.111523800704071
"Brockton",30,2017,0.000190316260845228,-0.130966957586744
"Brockton",30,2018,0.00141866467643126,-0.12117222863807
"Brockton",31,2015,0.00175482787573468,-0.118491696487812
"Brockton",31,2016,0.0024837515937432,-0.112679330752194
"Brockton",31,2017,0.00344279628074758,-0.105032003137583
"Brockton",32,2015,0.00244643467985198,-0.112976892137976
"Brockton",32,2016,0.00237242280063439,-0.113567055553111
"Brockton",32,2017,0.00194358926516777,-0.116986531811396
"Brockton",33,2013,0.00319059613769941,-0.10704302216983
"Brockton",33,2015,0.000206797897813851,-0.130835534641357
"Brockton",33,2016,0.000437540815374569,-0.128995613405935
"Brockton",33,2017,0.000242559940292938,-0.130550371646649
"Brockton",33,2018,0.000160151755449824,-0.131207486373585
"Brockton",34,2015,0.000293870696893367,-0.130141224741198
"Brockton",34,2017,0.00067481419286625,-0.127103618928001
"Brockton",34,2018,0.000317815716640234,-0.129950289518654
"Brockton",35,2013,0.000243803837422645,-0.130540452933789
"Brockton",35,2016,0.00473427247566626,-0.0947338995112927
"Brockton",35,2017,0.00137948191684548,-0.121484668093141
"Brockton",35,2018,0.127187237615449,0.881693950508333
"Brockton",36,2013,0.000232297788972852,-0.130632201027739
"Brockton",36,2016,0.000105731256025127,-0.131641430061185
"Brockton",36,2017,0.00264452529775788,-0.111397337115114
"Brockton",36,2018,0.000186584569456106,-0.130996713725323
"Brockton",37,2013,0,-0.132484520654235
"Brockton",37,2016,0.00223341729638959,-0.114675471715151
"Brockton",37,2017,0.00145660353888733,-0.120869707895858
"Brockton",38,2015,0.000133096992878689,-0.131423218378278
"Brockton",38,2017,0.00057530242248966,-0.127897115956755
"Brockton",39,2013,0.0021755760798582,-0.115136691863114
"Brockton",39,2015,0.000595204776564978,-0.127738416551004
"Brockton",39,2016,0.00273470783966166,-0.110678230432806
"Brockton",40,2013,0.00281245141026837,-0.110058310879093
"Brockton",40,2015,0.00284852442702988,-0.109770668206169
"Brockton",40,2016,0.000215505177721802,-0.130766103651341
"Brockton",40,2017,0.00240942874024318,-0.113271973845544
"Brockton",41,2013,0.000531766022949902,-0.128244270906834
"Brockton",41,2015,0.000191560157974935,-0.130957038873885
"Brockton",42,2013,0.0895773859501819,0.581796707847418
"Brockton",42,2016,0.00062257051341854,-0.127520204868097
"Brockton",43,2013,0.000531144074385048,-0.128249230263264
"Brockton",43,2015,0.00461112665982523,-0.095715852084375
"Brockton",44,2013,0.0389439313368784,0.178050541548404
"Brockton",44,2015,0.00387349566190876,-0.10159764881001
"Brockton",44,2016,0.000108219050284541,-0.131621592635466
"Brockton",44,2017,0.000480455266349473,-0.128653417812285
"Brockton",44,2018,0.000164194421121373,-0.131175250556792
"Brockton",45,2015,0.0327116957427621,0.128355310444508
"Brockton",45,2016,0.00354044220542961,-0.104253384178119
"Brockton",45,2017,0.00206300338961968,-0.116034335376892
"Brockton",45,2018,0.00141773175358398,-0.121179667672714
"Brockton",46,2013,0.000746649252106851,-0.12653081326037
"Brockton",46,2015,0.000507510028920608,-0.128437685807593
"Brockton",46,2016,8.55179276673819e-05,-0.13180260914515
"Brockton",46,2017,0.000275523214230183,-0.130287525755874
"Brockton",46,2018,0.00260720838386665,-0.111694898500896
"Brockton",47,2015,0.000129365301489567,-0.131452974516856
"Brockton",47,2017,0.000643094816058712,-0.127356546105916
"Brockton",47,2018,0.000631588767608919,-0.127448294199866
"Brockton",48,2013,0.0020365705756134,-0.116245108025154
"Brockton",48,2015,2.48779425941475e-05,-0.132286146397047
"Brockton",49,2017,0.00697142146344497,-0.0768950944336306
"Brockton",49,2018,0.000154243244083714,-0.131254600259668
"Brockton",50,2017,0.000463351680815996,-0.128789800114102
"Brockton",50,2018,0.000800758777249121,-0.126099349250985
"Brockton",51,2015,0.00374941692322045,-0.102587040417736
"Brockton",51,2016,0.000257486705849426,-0.130431347092336
"Brockton",52,2013,0.000347047299188357,-0.129717199766458
"Brockton",52,2015,0.126019529184936,0.872382758811555
"Brockton",52,2018,0.0038346238766054,-0.101907608586866
"Brockton",53,2016,0.000212084460615107,-0.130793380111705
"Brockton",53,2018,0.00255776347296079,-0.112089167337058
"Brookfield",28,2017,0.0137355146557601,-0.022958883370344
"Brookfield",42,2016,0.00912747102931152,-0.0597029681365527
"Brookfield",42,2017,0.00156782549420586,-0.119982835008928
"Brookfield",43,2017,0.0012815269256987,-0.122265751518071
"Brookfield",46,2013,0.00899795501022495,-0.0607357160811651
"Brookfield",46,2015,0.00160872528970688,-0.11965670407905
"Brookfield",48,2015,0.00299931833674165,-0.108568252463212
"Brookline",10,2015,0.00127663909376146,-0.122304726607194
"Brookline",16,2015,0.00244529562772503,-0.112985974827138
"Brookline",18,2013,0.0509294649769773,0.273622003049401
"Brookline",20,2014,0.000228189560327615,-0.130664959637209
"Brookline",22,2015,0.00309685831873192,-0.107790478280308
"Brookline",23,2013,9.29057495619575e-05,-0.131743699383017
"Brookline",24,2013,6.6826942667373e-05,-0.131951649213535
"Brookline",24,2014,0.0116344077258465,-0.039712902514714
"Brookline",24,2018,0.0108390041155617,-0.046055372345491
"Brookline",25,2017,4.1970579845972e-05,-0.132149851395747
"Brookline",26,2018,0.000594107819567255,-0.127747163577764
"Brookline",28,2018,0.000166252393952977,-0.131158840484688
"Brookline",29,2016,0.0949138176928405,0.624348887513403
"Brookline",31,2013,6.43820545210057e-05,-0.131971144510146
"Brookline",34,2015,0.0117061244448067,-0.0391410404807914
"Brookline",35,2014,0.00187441424554827,-0.117538126585806
"Brookline",35,2018,0.0016425573530011,-0.119386930547748
"Brookline",36,2013,0.00214661179251049,-0.115367650229782
"Brookline",36,2015,0.00220284421987694,-0.114919258407729
"Brookline",36,2017,3.78957662686932e-05,-0.132182343556765
"Brookline",38,2014,0.000163807505806609,-0.131178335781299
"Brookline",38,2015,0.000523206063322603,-0.128312527179482
"Brookline",39,2015,0.00151012591173954,-0.120442925780844
"Brookline",42,2015,0.000144248400635671,-0.131334298154187
"Brookline",43,2015,0.141734648139848,0.997693565262262
"Brookline",44,2017,0.00129456827350149,-0.122161761098713
"Brookline",45,2017,0.000770139766105701,-0.126343502221772
"Brookline",46,2018,0.000349619004930524,-0.129696693238863
"Buckland",32,2018,0.00167832167832168,-0.119101749349888
"Burlington",2,2015,0.00530074431703883,-0.090216908995492
"Burlington",2,2018,0.00313317239991953,-0.10750091338346
"Burlington",5,2014,0.00525045262522631,-0.0906179299789716
"Burlington",7,2015,0.000941460470730235,-0.124977407843498
"Burlington",15,2015,0.0202424059545363,0.0289264251962785
"Burlington",17,2013,0.00493059746529873,-0.0931684234339014
"Burlington",17,2017,0.00966002816334741,-0.0554564101474858
"Burlington",17,2018,0.000293703480185073,-0.130142558110715
"Burlington",18,2018,0.00875075437537719,-0.0627068695287958
"Burlington",19,2014,0.0245845906256286,0.0635505769099017
"Burlington",19,2018,0.00251659625829813,-0.112417430640919
"Burlington",20,2018,0.00156910078455039,-0.119972665969674
"Burlington",22,2015,0.0112512572922953,-0.0427681062301932
"Burlington",23,2018,0.0011909072621203,-0.12298834376544
"Burlington",24,2014,0.000663850331925166,-0.127191043672305
"Burlington",24,2018,0.0235063367531684,0.0549526870241004
"Burlington",25,2017,0.00978676322671495,-0.0544458372691173
"Burlington",26,2013,0.00743512371756186,-0.0731975784566205
"Burlington",26,2017,0.00257493462080064,-0.111952246300083
"Burlington",26,2018,0.00579360289680145,-0.0862869033573926
"Burlington",27,2015,0.0041792395896198,-0.0991596769270857
"Burlington",27,2017,0.00210521021927178,-0.115697782285782
"Burlington",27,2018,0.00166163749748542,-0.119234787360071
"Burlington",28,2013,0.000860993763830215,-0.125619041417066
"Burlington",28,2014,0.0110722188694428,-0.0441957409313804
"Burlington",28,2018,0.000716153691410179,-0.126773981849487
"Burlington",29,2014,0.00143029571514786,-0.121079483884077
"Burlington",29,2015,0.0226946288473144,0.0484802083507407
"Burlington",30,2013,0.00529470931402132,-0.0902650315135096
"Burlington",31,2017,0.00272882719774693,-0.110725122090636
"Burlington",31,2018,0.00682961174813921,-0.0780258710977141
"Burlington",32,2014,0.0188694427680547,0.0179785523472871
"Burlington",32,2018,0.0011949305974653,-0.122956262086761
"Burlington",34,2017,0.0016093341380004,-0.11965184918289
"Burlington",34,2018,0.000191108428887548,-0.130960640917013
"Burlington",35,2014,0.000143834238583786,-0.131337600641484
"Burlington",36,2018,0.00411888955944478,-0.0996409021072612
"Burlington",38,2013,0.00035908267954134,-0.129621230832191
"Burlington",38,2015,0.0001981492657413,-0.130904497979326
"Burlington",38,2017,0.000805672902836451,-0.126060164498893
"Burlington",39,2015,0.000211225105612553,-0.130800232523621
"Burlington",40,2018,0.00289680144840072,-0.109385712005814
"Burlington",45,2013,0.0022178636089318,-0.114799495282788
"Burlington",45,2014,0.000908267954133977,-0.125242081692595
"Burlington",45,2015,9.55542144437739e-05,-0.131722580785624
"Burlington",45,2018,0.00607423053711527,-0.0840492062695768
"Burlington",46,2013,0.0150543150271575,-0.0124428994594706
"Burlington",47,2013,0.00108026554013277,-0.123870589929095
"Burlington",47,2017,0.0011848722591028,-0.123036466283457
"Burlington",48,2014,0.000784550392275196,-0.126228593311954
"Burlington",48,2015,0.00832830416415208,-0.0660754457900239
"Burlington",49,2013,0.00630054315027158,-0.0822446118439188
"Burlington",50,2015,0.00749849124924562,-0.0726922920174363
"Burlington",50,2018,0.00653791993562663,-0.0803517928018954
"Burlington",51,2015,0.00256789378394689,-0.11200838923777
"Burlington",52,2018,0.00298732649366325,-0.108663874235551
"Cambridge",12,2015,0.00345530919799065,-0.104932226371319
"Cambridge",18,2018,0.000557768924302789,-0.12803692633961
"Cambridge",24,2015,0.000141174432703967,-0.131358809670875
"Cambridge",25,2013,0.000362030140308332,-0.12959772807114
"Cambridge",26,2015,0.000697211155378486,-0.126925027760953
"Cambridge",27,2018,0.00295253767538541,-0.108941276836598
"Cambridge",34,2017,0.00101225532652001,-0.124412896655449
"Cambridge",35,2014,1.64559154685605e-05,-0.132353302809549
"Cambridge",41,2018,0.00144335700675559,-0.120975334434789
"Cambridge",43,2013,0.00253572665858306,-0.112264886718451
"Cambridge",45,2014,0.000585917200762169,-0.127812474763173
"Canton",1,2016,0.000236115729963419,-0.130601757143357
"Canton",1,2018,0.000546502605032701,-0.128126762856757
"Canton",2,2013,0.00194102649373684,-0.117006967097675
"Canton",3,2014,0.00561245981598492,-0.087731320393319
"Canton",4,2017,0.0060514355392972,-0.0842309713308417
"Canton",5,2018,0.0037601152865536,-0.102501732725136
"Canton",6,2018,0.00528101097439308,-0.0903742607207956
"Canton",8,2018,0.000169604256734287,-0.131132113061914
"Canton",9,2018,0.00446735395189003,-0.0968622814578117
"Canton",14,2015,0.0523478550049884,0.284932105046189
"Canton",14,2018,0.000917858330562022,-0.125165608978146
"Canton",17,2014,0.000277131138454717,-0.130274704326914
"Canton",17,2015,0.000376898348298415,-0.129479170449078
"Canton",21,2017,0.00251413368806119,-0.112437066932774
"Canton",22,2015,0.000638510142999667,-0.127393103836086
"Canton",22,2017,0.00229907992462033,-0.114151884402776
"Canton",22,2018,0.00110852455381887,-0.123645255344949
"Canton",23,2014,0.00139674093781177,-0.121347046364535
"Canton",23,2017,0.00688837157743044,-0.0775573260223305
"Canton",25,2018,0.000341425562576211,-0.129762026938975
"Canton",26,2013,0.00122381110741603,-0.122725971752783
"Canton",26,2015,0.00575545948342756,-0.0865910551684211
"Canton",28,2018,0.000363596053652588,-0.129585241632789
"Canton",30,2015,0.217183239108746,1.59931317800643
"Canton",30,2017,0.00104866422791265,-0.12412257567165
"Canton",31,2013,0.045826405054872,0.232930707231658
"Canton",31,2016,0.17338765103647,1.25009148416715
"Canton",32,2014,0.0164283338875956,-0.00148660877061316
"Canton",32,2015,0.00106307504711229,-0.12400766522263
"Canton",34,2017,0.00103757898237446,-0.124210968324743
"Canton",36,2014,0.122913202527436,0.847613216839423
"Canton",38,2017,0.00243875401840151,-0.113038136973806
"Canton",40,2015,0.000100875734397517,-0.13168014751109
"Canton",41,2013,0.0272552932047445,0.0848464955051855
"Canton",43,2013,0.00650038798359384,-0.0806510688805807
"Canton",43,2014,0.00249418024609245,-0.112596173708341
"Canton",43,2015,0.000576432767985811,-0.127888102693406
"Canton",45,2018,0.00120385766544729,-0.12288507852835
"Canton",47,2017,0.000578649817093449,-0.127870424162788
"Canton",51,2015,0.00311273694712338,-0.107663863665759
"Canton",51,2017,0.00175811994235672,-0.118465445873707
"Canton",52,2014,0.000708347189890256,-0.126836230121601
"Carlisle",1,2013,0.00307185957213385,-0.107989815816693
"Carlisle",3,2017,0.00127262753702688,-0.122336714364396
"Carlisle",16,2014,0.014042786615469,-0.0205087271111841
"Carlisle",17,2018,0.00551289083927592,-0.0885252735797171
"Carlisle",18,2015,0.00508502468458585,-0.091937036039232
"Carlisle",21,2014,0.17753154141525,1.28313445677831
"Carlisle",26,2015,0.00202413603949534,-0.116344259788069
"Carlisle",27,2017,0.00932528798683489,-0.0581255952545529
"Carlisle",28,2017,0.0106143719144268,-0.0478465673316556
"Carlisle",29,2018,0.0009983543609435,-0.124523741582034
"Carlisle",32,2015,0.0634722984092156,0.373637318051485
"Carlisle",32,2018,0.00264947888096544,-0.111357837731855
"Carlisle",33,2013,0.00929237520570488,-0.0583880385206694
"Carlisle",37,2015,0.00104223806911684,-0.124173817227212
"Carlisle",38,2015,0.00437739989029073,-0.0975795662607373
"Carlisle",38,2018,0.00507405375754251,-0.0920245171279375
"Carlisle",44,2014,0.0139879319802523,-0.0209461325547117
"Carlisle",45,2015,0.0213603949533736,0.0378411590553902
"Carlisle",46,2015,0.280910586944597,2.10746875565031
"Carlisle",47,2018,0.00261108063631377,-0.111664021542324
"Carlisle",48,2017,0.00729566648381788,-0.074309596665072
"Carlisle",50,2018,0.0173340647284696,0.00573559950046848
"Carver",1,2015,0.000498775328434647,-0.12850733544659
"Carver",2,2017,0.00306390558895569,-0.108053240092984
"Carver",3,2013,0.00235136940547762,-0.113734933246764
"Carver",6,2018,0.00677354709418838,-0.0784729251111209
"Carver",9,2017,0.00208416833667335,-0.115865568179431
"Carver",13,2018,0.00143397906924961,-0.121050113182254
"Carver",16,2015,0.00206635493208639,-0.116007610508275
"Carver",19,2013,0.0219550211534179,0.042582649646589
"Carver",20,2015,0.00230460921843687,-0.11410779435998
"Carver",20,2018,0.000619015809396571,-0.12754854972689
"Carver",23,2014,0.00156312625250501,-0.120020306298132
"Carver",24,2013,0.000260521042084168,-0.130407151594885
"Carver",26,2018,0.00839011356045424,-0.0655825837684842
"Carver",27,2015,0.0419171676686707,0.201758834407937
"Carver",29,2013,0.00055666889334224,-0.128045697877845
"Carver",30,2013,0.00327321309285237,-0.106384242729062
"Carver",30,2017,0.0228657314629259,0.0498445637087632
"Carver",30,2018,0.0233956802493877,0.0540703229918865
"Carver",31,2013,0.0010688042752171,-0.123961980923566
"Carver",33,2013,0.000846136717880205,-0.125737510034122
"Carver",35,2018,0.000356268091739034,-0.129643674077346
"Carver",39,2013,0.000668002672010688,-0.127157933322567
"Carver",40,2015,0.00101759073702961,-0.124370352618994
"Carver",42,2014,0.00134268537074148,-0.121778080117582
"Carver",47,2016,0.049185036740147,0.259712104576486
"Carver",49,2014,0.0105254954353151,-0.0485552595982519
"Carver",51,2018,0.0051146737920285,-0.0917006169847633
"Charlemont",2,2018,0.0120985010706638,-0.0360122680190849
"Charlemont",10,2016,0.0231263383297645,0.0519226171262291
"Charlemont",13,2015,0.00588865096359743,-0.0855289994601355
"Charlemont",18,2018,0.00182012847965739,-0.117970995921514
"Charlemont",25,2018,0.00261241970021413,-0.111653343979035
"Charlemont",27,2018,0.00792291220556745,-0.0693080012294465
"Charlemont",28,2018,0.0107922912205567,-0.0464278563566852
"Charlemont",31,2013,0.0805139186295503,0.509525514581456
"Charlemont",34,2015,0.00359743040685225,-0.103798965888385
"Charlemont",42,2017,0.00385438972162741,-0.101749997690825
"Charlemont",46,2016,0.016017130620985,-0.00476550300628399
"Charlton",2,2016,0.0098239869013508,-0.0541490193639484
"Charlton",3,2016,0.00461113385182153,-0.0957157947361069
"Charlton",4,2016,0.0104789193614409,-0.0489266526112626
"Charlton",7,2018,0.00630372492836676,-0.0822192406596345
"Charlton",8,2016,0.0108677855096193,-0.0458258723518554
"Charlton",8,2017,0.000785918952108064,-0.126217680551012
"Charlton",12,2017,0.00114203847728203,-0.123378018629239
"Charlton",15,2017,0.00116250511665984,-0.123214819668218
"Charlton",16,2018,0.00973802701596398,-0.0548344550002384
"Charlton",17,2015,0.000972165370446173,-0.124732570005717
"Charlton",18,2013,0.00389480147359804,-0.101427758371857
"Charlton",20,2015,0.0219443307408923,0.042497405352943
"Charlton",20,2017,0.00142243143675808,-0.121142192863246
"Charlton",21,2017,0.00313139582480557,-0.107515079617956
"Charlton",21,2018,0.000597625869832174,-0.127719110992409
"Charlton",22,2015,0.00204666393778142,-0.116164624552092
"Charlton",22,2016,0.0049119934506754,-0.0933167700090918
"Charlton",22,2017,0.00148997134670487,-0.120603636291875
"Charlton",23,2017,0.00824805566925911,-0.0667153393625986
"Charlton",24,2017,0.00399508800654932,-0.100628083462852
"Charlton",26,2016,0.000638559148587802,-0.127392713070367
"Charlton",26,2018,0.00394801473598035,-0.101003441073201
"Charlton",27,2016,0.00580229226361032,-0.0862176152046596
"Charlton",27,2018,0.00137535816618911,-0.121517550473595
"Charlton",28,2016,0.00143266475644699,-0.121060593382735
"Charlton",28,2017,0.0174969300040933,0.00703427112298611
"Charlton",28,2018,0.0029410560785919,-0.109032829955456
"Charlton",29,2016,0.00508391322144904,-0.0919458987365118
"Charlton",29,2017,0.00584527220630372,-0.0858748973865146
"Charlton",30,2016,0.00911788784281621,-0.0597793835191878
"Charlton",31,2017,0.0054072861236185,-0.0893673551523732
"Charlton",32,2015,0.0275194433074089,0.0869528023351809
"Charlton",32,2016,0.00171919770773639,-0.118775807928435
"Charlton",33,2018,0.00316004911993451,-0.107286601072526
"Charlton",34,2015,0.000648792468276709,-0.127311113589856
"Charlton",35,2015,0.000429799426934097,-0.129057342472785
"Charlton",35,2016,0.208198935734752,1.52767323023237
"Charlton",35,2017,0.00507572656569791,-0.0920111783209204
"Charlton",36,2015,0.000437986082685223,-0.128992062888377
"Charlton",36,2016,0.0176708964388047,0.00842146229166825
"Charlton",37,2015,0.00112566516577978,-0.123508577798057
"Charlton",37,2017,0.00215923045435939,-0.115267030266474
"Charlton",37,2018,0.000878018829308228,-0.125483285226416
"Charlton",38,2015,0.00830126893164142,-0.0662910220639429
"Charlton",38,2016,0.000511665984445354,-0.128404546628699
"Charlton",39,2016,0.00174785100286533,-0.118547329383005
"Charlton",40,2016,0.0195558739255014,0.023452086601742
"Charlton",40,2017,0.00446582071223905,-0.096874507359359
"Charlton",41,2017,0.0066516577977896,-0.0794448583222702
"Charlton",42,2017,0.0107859189521081,-0.0464786681959411
